Description,Price,Rating,ReviewCount,Url
"MAXSUN GEFORCE GT 1030 2GB GDDR5 Video Graphics Card GPU Mini ITX Design, HDMI, DVI-D, Single Fan Cooling System",$106.39,4.2 out of 5 stars,487,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDA5OTI4MjM3MjQ3MTgxOjE2NjgxMDU5NTc6c3BfYXRmOjIwMDA0ODgxMzE4NjU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FMAXSUN-GEFORCE-GT-1030-Graphics%2Fdp%2FB08RD5VMNN%2Fref%3Dsr_1_2_sspa%3Fkeywords%3Dgpu%26qid%3D1668105957%26sr%3D8-2-spons%26psc%3D1
"ZOTAC Gaming GeForce RTX 3060 Twin Edge OC 12GB GDDR6 192-bit 15 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Cooling, Active Fan Control, Freeze Fan Stop ZT-A30600H-10M",$399.50,4.6 out of 5 stars,"2,146",https://www.amazon.com/ZOTAC-GeForce-Graphics-IceStorm-ZT-A30600H-10M/dp/B08W8DGK3X/ref=sr_1_3?keywords=gpu&qid=1668105957&sr=8-3
"ZOTAC GAMING GeForce GTX 1650 OC 4GB GDDR6 128-bit Gaming Graphics Card, Super Compact, ZT-T16520F-10L",$159.99,4.6 out of 5 stars,"2,638",https://www.amazon.com/ZOTAC-GeForce-128-bit-Graphics-ZT-T16520F-10L/dp/B0881YZJ45/ref=sr_1_4?keywords=gpu&qid=1668105957&sr=8-4
MSI Gaming GeForce RTX 3060 12GB 15 Gbps GDRR6 192-Bit HDMI/DP PCIe 4 Torx Triple Fan Ampere OC Graphics Card (RTX 3060 Ventus 3X 12G OC),$379.99,4.8 out of 5 stars,505,https://www.amazon.com/MSI-RTX-3060-OC-12G/dp/B08WTFG5BX/ref=sr_1_5?keywords=gpu&qid=1668105957&sr=8-5
"EVGA 06G-P4-2068-KR GeForce RTX 2060 KO Ultra Gaming, 6GB GDDR6, Dual Fans, Metal Backplate",$269.99,4.7 out of 5 stars,"2,848",https://www.amazon.com/EVGA-06G-P4-2068-KR-GeForce-Gaming-Backplate/dp/B083GGYNQ6/ref=sr_1_6?keywords=gpu&qid=1668105957&sr=8-6
"ZOTAC Gaming GeForce RTX™ 3070 Ti Trinity OC 8GB GDDR6X 256-bit 19 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, Spectra 2.0 RGB Lighting, ZT-A30710J-10P",$649.50,4.6 out of 5 stars,452,https://www.amazon.com/ZOTAC-Graphics-IceStorm-Advanced-ZT-A30710J-10P/dp/B09CML48LD/ref=sr_1_7?keywords=gpu&qid=1668105957&sr=8-7
MSI Gaming GeForce GTX 1660 Super 192-bit HDMI/DP 6GB GDRR6 HDCP Support DirectX 12 Dual Fan VR Ready OC Graphics Card (GTX 1660 Super VENTUS XS OC),$219.99,4.7 out of 5 stars,"1,698",https://www.amazon.com/MSI-GeForce-192-bit-Support-Graphics/dp/B07ZHDZ1K6/ref=sr_1_8?keywords=gpu&qid=1668105957&sr=8-8
"ZOTAC Gaming GeForce GTX 1660 Super 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T16620F-10L",$249.00,4.7 out of 5 stars,"2,281",https://www.amazon.com/ZOTAC-GTX-1660-Graphics-ZT-T16620F-10L/dp/B07Z8PWC6R/ref=sr_1_9?keywords=gpu&qid=1668105957&sr=8-9
ASUS GeForce RTX 2060 Overclocked 6G GDDR6 Dual-Fan EVO Edition VR Ready HDMI DisplayPort DVI Graphics Card (DUAL-RTX2060-O6G-EVO),$279.99,4.6 out of 5 stars,"1,147",https://www.amazon.com/ASUS-Overclocked-Dual-Fan-DisplayPort-DUAL-RTX2060-O6G-EVO/dp/B07R18TH1X/ref=sr_1_10?keywords=gpu&qid=1668105957&sr=8-10
MSI Gaming GeForce RTX 2060 6GB GDRR6 192-bit HDMI/DP 1710 MHz Boost Clock Ray Tracing Turing Architecture VR Ready Graphics Card (RTX 2060 Ventus GP OC),$269.99,4.6 out of 5 stars,356,https://www.amazon.com/MSI-GeForce-RTX-2060-VENTUS/dp/B091PVFYXM/ref=sr_1_11_mod_primary_new?keywords=gpu&qid=1668105957&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-11
"MSI Gaming GeForce RTX 3090 Ti Gaming X Trio OC Graphics Card 24GB GDRR6X 384-Bit Tri-Frozr Ampere Architecture 1x HDMI 2.1 3X DisplayPort 1.4a w/ MT HDMI 2.1, Anti-Sag RGB Holder","$1,609.99",4.4 out of 5 stars,7,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDA5OTI4MjM3MjQ3MTgxOjE2NjgxMDU5NTc6c3BfbXRmOjIwMDA3ODE3NTY0ODg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMSI-Graphics-Tri-Frozr-Architecture-DisplayPort%2Fdp%2FB0B9F9M3PD%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dgpu%26qid%3D1668105957%26sr%3D8-12-spons%26psc%3D1
"ASUS TUF Gaming NVIDIA GeForce RTX 3060 V2 OC Edition Graphics Card (PCIe 4.0, 12GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Military-Grade Certification, GPU Tweak II)",$489.99,5.0 out of 5 stars,4,https://www.amazon.com/ASUS-Graphics-DisplayPort-Military-Grade-Certification/dp/B0B8QWL94V/ref=sr_1_13?keywords=gpu&qid=1668105957&sr=8-13
