Description,Price,Rating,ReviewCount,Url
MSI Gaming GeForce RTX 3090 Ti Gaming X Trio OC Graphics Card 24GB GDRR6X 384-Bit Tri-Frozr Ampere Architecture 1x HDMI 2.1 3X DisplayPort 1.4a w/ MT HDMI 2.1 Cable(4k@120Hz/8K@60Hz),"$1,599.99",,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTIyMTgwMDM1OTIzNTM2OjE2NjgxMjQ2NjA6c3BfbXRmOjIwMDA3ODE3NTY0ODc5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMSI-Graphics-Tri-Frozr-Architecture-DisplayPort%2Fdp%2FB0B9FDL2HN%2Fref%3Dsr_1_7_sspa%3Fkeywords%3Dgpu%26qid%3D1668124660%26sr%3D8-7-spons%26psc%3D1
MSI Gaming GeForce RTX 3090 Ti Gaming X Trio OC Graphics Card 24GB GDRR6X 384-Bit Tri-Frozr Ampere Architecture 1x HDMI 2.1 3X DisplayPort 1.4a w/ MT HDMI Cable,"$1,599.99",,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTIyMTgwMDM1OTIzNTM2OjE2NjgxMjQ2NjA6c3BfbXRmOjIwMDA3NzkyNTYxMTA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMSI-Graphics-Tri-Frozr-Architecture-DisplayPort%2Fdp%2FB0B9FR4S48%2Fref%3Dsr_1_8_sspa%3Fkeywords%3Dgpu%26qid%3D1668124660%26sr%3D8-8-spons%26psc%3D1
ASRock RX 6800 XT PG D 16G OC AMD Radeon RX6800XT Graphics Board 16GB,$649.97,,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTIyMTgwMDM1OTIzNTM2OjE2NjgxMjQ2NjA6c3BfbXRmOjIwMDA3ODcwOTM0NzM5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FASRock-Radeon-RX6800XT-Graphics-Board%2Fdp%2FB08QV6T8TG%2Fref%3Dsr_1_9_sspa%3Fkeywords%3Dgpu%26qid%3D1668124660%26sr%3D8-9-spons%26psc%3D1%26smid%3DA3UQFZV91RE0UX
MSI Gaming GeForce RTX 3060 12GB 15 Gbps GDRR6 192-Bit HDMI/DP PCIe 4 Torx Triple Fan Ampere OC Graphics Card (RTX 3060 Ventus 3X 12G OC),$379.99,,,https://www.amazon.com/MSI-RTX-3060-OC-12G/dp/B08WTFG5BX/ref=sr_1_10?keywords=gpu&qid=1668124660&sr=8-10
"ZOTAC Gaming GeForce RTX 3060 Twin Edge OC 12GB GDDR6 192-bit 15 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Cooling, Active Fan Control, Freeze Fan Stop ZT-A30600H-10M",$399.50,,,https://www.amazon.com/ZOTAC-GeForce-Graphics-IceStorm-ZT-A30600H-10M/dp/B08W8DGK3X/ref=sr_1_11?keywords=gpu&qid=1668124660&sr=8-11
"ZOTAC Gaming GeForce RTX™ 3070 Ti Trinity OC 8GB GDDR6X 256-bit 19 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, Spectra 2.0 RGB Lighting, ZT-A30710J-10P",$649.50,,,https://www.amazon.com/ZOTAC-Graphics-IceStorm-Advanced-ZT-A30710J-10P/dp/B09CML48LD/ref=sr_1_12?keywords=gpu&qid=1668124660&sr=8-12
"ZOTAC GAMING GeForce RTX™ 3080 Ti AMP Holo 12GB GDDR6X 384-bit 19 Gbps PCIE 4.0 Gaming Graphics Card, HoloBlack, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-A30810F","$1,245.23",,,https://www.amazon.com/ZOTAC-Graphics-HoloBlack-IceStorm-ZT-A30810F-10P/dp/B08V1ZWGVR/ref=sr_1_13?keywords=gpu&qid=1668124660&sr=8-13
"ZOTAC GAMING GeForce GTX 1650 OC 4GB GDDR6 128-bit Gaming Graphics Card, Super Compact, ZT-T16520F-10L",$159.99,,,https://www.amazon.com/ZOTAC-GeForce-128-bit-Graphics-ZT-T16520F-10L/dp/B0881YZJ45/ref=sr_1_14?keywords=gpu&qid=1668124660&sr=8-14
"EVGA 06G-P4-1068-KR GeForce GTX 1660 Super Sc Ultra Gaming, 6GB GDDR6, Dual Fan, Metal Backplate",$229.93,,,https://www.amazon.com/EVGA-GeForce-Gaming-Backplate-06G-P4-1068-KR/dp/B07ZHZL2JB/ref=sr_1_17_mod_primary_new?keywords=gpu&qid=1668124660&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-17
"XFX Speedster SWFT 210 Radeon RX 6600 CORE Gaming Graphics Card with 8GB GDDR6 HDMI 3xDP, AMD RDNA 2 RX-66XL8LFDQ",$229.99,,,https://www.amazon.com/XFX-Speedster-Radeon-Graphics-RX-66XL8LFDQ/dp/B09HHLX543/ref=sr_1_18?keywords=gpu&qid=1668124660&sr=8-18
